标签：1
数据：
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.043137,0.211765,0.450980,0.294118,0.035294,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.015686,0.227451,0.549020,0.627451,0.560784,0.678431,0.411765,0.027451,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.015686,0.313726,0.694118,0.462745,0.129412,0.145098,0.819608,0.670588,0.058824,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.058824,0.615686,0.411765,0.129412,0.207843,0.545098,0.858824,0.372549,0.015686,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.039216,0.541176,0.752941,0.701961,0.819608,0.909804,0.435294,0.039216,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.003922,0.101961,0.301961,0.278431,0.560784,0.749020,0.113725,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.192157,0.705882,0.349020,0.011765,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.066667,0.552941,0.521569,0.047059,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.019608,0.400000,0.654902,0.156863,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.207843,0.662745,0.219608,0.007843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.003922,0.207843,0.266667,0.015686,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
